ID,Binomial,Order,Family,Genus,RedList,ReproductiveMode,BodySize,TrophicGroup,HabitatMode,HabitatsIUCN,Continent,EOO,Latitude,ElevMin,Prec,PrecSeas,Temp,TempSeas,HPD,HPDMin,HumanFootprint,Accessibility,Afrotropical,Australasia,Indo_malayan,Nearctic,Neotropical,Oceania,Palearctic
1253,Tantilla_nigra,SQUAMATA,COLUBRIDAE,Tantilla,DD,Oviparous,350,Invertebrates,Semi-fossorial,1,Continent,25024,5.79,2,6018.16,24.7,26.18,299.37,12.88,2.51,18.41,731.07,0,0,0,0,1,0,0
1254,Tantilla_robusta,SQUAMATA,COLUBRIDAE,Tantilla,DD,Oviparous,350,Invertebrates,Terrestrial,2,Continent,116.89,19.96,914,2925.14,64,18.63,2570.43,191.87,44.46,30.73,276.07,0,0,0,0,1,0,0
1255,Tantilla_sertula,SQUAMATA,COLUBRIDAE,Tantilla,DD,Oviparous,350,Invertebrates,Fossorial,1,Continent,473.4,17.84,39,1117.26,110.04,25.39,853.04,38.14,15.35,30.38,281.85,0,0,0,0,1,0,0
1256,Tantilla_slavensi,SQUAMATA,COLUBRIDAE,Tantilla,DD,Oviparous,350,Invertebrates,Fossorial,2,Continent,4219.6,18.38,4,2182.3,69.81,24.23,2095.4,80.84,34.27,41.04,143.9,0,0,0,0,1,0,0
1257,Tantilla_vermiformis,SQUAMATA,COLUBRIDAE,Tantilla,DD,Oviparous,350,Invertebrates,Terrestrial,3,Continent,54390.7,12.2,3,1724.34,87.78,26.13,812.52,181.9,0,41.61,153.11,0,0,0,0,1,0,0
1258,Tantilla_wilcoxi,SQUAMATA,COLUBRIDAE,Tantilla,LC,Oviparous,360,Invertebrates,Terrestrial,3,Continent,307340,25.64,122,609.88,86.79,16.46,3974.53,21.21,0.52,21.87,262.79,0,0,0,1,1,0,0
1259,Tarentola_americana,SQUAMATA,GEKKONIDAE,Tarentola,LC,Oviparous,120,Invertebrates,Semi-saxicolous,3,Island,35878.1,22.38,0,1323.25,56.57,24.68,2017.82,142.19,1.35,39.52,198.02,0,0,0,0,1,0,0
1260,Tarentola_boettgeri,SQUAMATA,GEKKONIDAE,Tarentola,LC,Oviparous,60,Invertebrates,Saxicolous,13,Island,1755.75,27.92,28,256.8,85.17,17.92,2673.61,396.03,20.53,50.64,94.28,0,0,0,0,0,0,1
1261,Tarentola_delalandii,SQUAMATA,GEKKONIDAE,Tarentola,LC,Oviparous,81,Invertebrates,Terrestrial,16,Island,2744.71,28.38,29,439.33,83.76,15.95,3127.69,295.46,17.36,51.62,143.05,0,0,0,0,0,0,1
1262,Tarentola_mindiae,SQUAMATA,GEKKONIDAE,Tarentola,LC,Oviparous,81,Invertebrates,Terrestrial,3,Continent,61236.5,29.75,-128,28.06,85.34,21.35,5699.58,0.92,0.1,2.44,380.1,0,0,0,0,0,0,1
1263,Telescopus_rhinopoma,SQUAMATA,COLUBRIDAE,Telescopus,LC,Oviparous,1300,Carnivorous,Terrestrial,3,Continent,1065710,31.48,1,159.97,87.3,18.55,8016.1,38.28,0.14,21.61,382.78,0,0,1,0,0,0,1
1264,Telescopus_variegatus,SQUAMATA,COLUBRIDAE,Telescopus,LC,Oviparous,1300,Carnivorous,Terrestrial,2,Continent,3060180,9.69,-3,1265.97,97.7,26.59,1752.07,80,0,27.99,292.68,1,0,0,0,0,0,0
1265,Teratoscincus_przewalskii,SQUAMATA,GEKKONIDAE,Teratoscincus,LC,Oviparous,97,Invertebrates,Terrestrial,2,Continent,910469,41.74,-153,65.52,81.36,8.99,12257.72,12.28,0.16,10.17,1296.91,0,0,0,0,0,0,1
1266,Terrapene_ornata,TESTUDINES,EMYDIDAE,Terrapene,NT,Oviparous,150,Omnivorous,Terrestrial,1,Continent,2805660,36.43,0,668.97,46.67,12.66,8532.27,23.91,0.03,24.81,206.58,0,0,0,1,0,0,0
1267,Testudo_graeca,TESTUDINES,TESTUDINIDAE,Testudo,LC,Oviparous,185,NA,NA,10,Continent,29316.1,34.25,-323,631.71,92.75,15.86,6415.77,244.09,14.8,37.43,103.83,0,0,0,0,0,0,1
1268,Testudo_kleinmanni,TESTUDINES,TESTUDINIDAE,Testudo,CR,Oviparous,150,Herbivorous,Terrestrial,4,Continent,43584.7,31.94,1,210.76,102.35,18.29,4681.9,15.23,0.1,24.07,143.55,0,0,0,0,0,0,1
1269,Tetradactylus_africanus,SQUAMATA,GERRHOSAURIDAE,Tetradactylus,LC,Oviparous,86.3,Omnivorous,Terrestrial,3,Continent,49907.8,-29.84,3,788,40.29,19.79,2664.11,155.38,0,30.8,275.56,1,0,0,0,0,0,0
1270,Thamnodynastes_corocoroensis,SQUAMATA,COLUBRIDAE,Thamnodynastes,LC,Oviparous,184,Carnivorous,Terrestrial,1,Continent,53.46,6.24,156,2579,37.67,26.53,461.33,1.64,1.64,14.14,403.86,0,0,0,0,1,0,0
1271,Thamnodynastes_marahuaquensis,SQUAMATA,COLUBRIDAE,Thamnodynastes,LC,Viviparous,305,Carnivorous,Terrestrial,1,Continent,119.95,3.55,290,3027,42.33,22.83,376,0.02,0.02,0,6330.64,0,0,0,0,1,0,0
1272,Thamnodynastes_pallidus,SQUAMATA,COLUBRIDAE,Thamnodynastes,LC,Oviparous,600,Carnivorous,Terrestrial,2,Continent,5588920,-7.02,-1,2160.14,52.87,25.69,685.29,2.38,0.02,7.64,1764.94,0,0,0,0,1,0,0
1273,Thamnodynastes_strigatus,SQUAMATA,COLUBRIDAE,Thamnodynastes,LC,Viviparous,700,Carnivorous,Terrestrial,1,Continent,1988440,-25.02,1,1313.27,43.99,20.47,3125.78,33.33,0,27.37,239.51,0,0,0,0,1,0,0
1274,Thamnophis_butleri,SQUAMATA,COLUBRIDAE,Thamnophis,LC,Viviparous,737,Invertebrates,Fossorial,6,Continent,166971,41.88,172,881.07,22.1,8.89,9524.99,120.03,1.7,48.43,90.85,0,0,0,1,0,0,0
1275,Thamnophis_chrysocephalus,SQUAMATA,COLUBRIDAE,Thamnophis,LC,Viviparous,692,Carnivorous,Terrestrial,6,Continent,63729.5,17.53,71,1289.57,90.44,18.62,1542.03,76.82,1.99,31.57,224.4,0,0,0,0,1,0,0
1276,Thamnosophis_stumpffi,SQUAMATA,COLUBRIDAE,Thamnosophis,VU,Oviparous,730,Carnivorous,NA,2,Island,2257.5,-13.58,9,1994.28,95.66,25.66,1323.53,60.98,11.87,30.64,362.15,1,0,0,0,0,0,0
1277,Thelotornis_capensis,SQUAMATA,COLUBRIDAE,Thelotornis,LC,Oviparous,1200,Carnivorous,Arboreal,6,Continent,4516730,-15.03,-2,940.8,95.65,21.86,2407.52,26.04,0,19.17,561.44,1,0,0,0,0,0,0
1278,Timon_lepidus,SQUAMATA,LACERTIDAE,Timon,NT,Oviparous,260,Omnivorous,Terrestrial,16,Continent,619377,40.58,-3,650.69,39.04,13.42,5724.17,87.9,0,39.1,131,0,0,0,0,0,0,1
1279,Timon_princeps,SQUAMATA,LACERTIDAE,Timon,LC,Oviparous,148,Invertebrates,Terrestrial,4,Continent,186905,33.7,155,468.05,86.83,15.12,8692.35,66.82,10.54,28.9,247.72,0,0,0,0,0,0,1
1280,Toxicocalamus_misimae,SQUAMATA,ELAPIDAE,Toxicocalamus,DD,Oviparous,468,Invertebrates,Fossorial,1,Island,212.67,-10.66,73,2930.67,16.56,25.59,772,15.85,15.85,32.39,1152.13,0,1,0,0,0,0,0
1281,Trachischium_guentheri,SQUAMATA,COLUBRIDAE,Trachischium,LC,Oviparous,400,Carnivorous,Semi-fossorial,3,Continent,314389,26.78,3,1970.07,99.77,18.86,4402.18,427.9,1.41,31.92,450.28,0,0,1,0,0,0,0
1282,Trachylepis_bayonii,SQUAMATA,SCINCIDAE,Trachylepis,DD,Viviparous,80,Invertebrates,Terrestrial,2,Continent,3874160,-5.87,-3,1360.49,65.36,22.89,1086.06,28.75,0,19.31,606.62,1,0,0,0,0,0,0
1283,Trachylepis_bensonii,SQUAMATA,SCINCIDAE,Trachylepis,DD,Oviparous,57,Invertebrates,Terrestrial,1,Continent,167518,7.35,1,2704.27,67.78,25.8,923.95,56.25,1.78,29.18,334.07,1,0,0,0,0,0,0
1284,Trachylepis_bocagii,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,73,Invertebrates,Terrestrial,1,Continent,1361820,-12.4,1,1027.58,92.82,21.64,1894.17,21.18,0,17.39,780.37,1,0,0,0,0,0,0
1285,Trachylepis_lacertiformis,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,54,Invertebrates,Saxicolous,1,Continent,153504,-16.9,111,796.44,109.99,22.46,2683.78,41.77,0,26.6,308.94,1,0,0,0,0,0,0
1286,Trachylepis_lavarambo,SQUAMATA,SCINCIDAE,Trachylepis,VU,Oviparous,61,Invertebrates,Terrestrial,2,Island,291.32,-13.32,19,2060,88.43,26.23,1269.5,154.71,53.28,33.66,404.63,1,0,0,0,0,0,0
1287,Trachylepis_madagascariensis,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,78,Invertebrates,Terrestrial,2,Island,32123.3,-19.98,276,1546.85,83.12,17.37,2506.31,114.04,7.2,27.54,164.9,1,0,0,0,0,0,0
1288,Trachylepis_margaritifera,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,120,Invertebrates,Saxicolous,3,Continent,117492,-6.12,2,809.9,101.02,23.81,1343.8,40.92,0,21.62,280.94,1,0,0,0,0,0,0
1289,Trachylepis_punctatissima,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,107,Invertebrates,Terrestrial,5,Continent,836221,-25.84,346,554.96,75.07,17.71,4422.39,33.65,0,21.85,342.61,1,0,0,0,0,0,0
1290,Trachylepis_socotrana,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,100,Invertebrates,Terrestrial,2,Island,3803.62,12.49,10,93.59,64.55,25.55,1907.08,15.19,15.19,26.35,1054.46,1,0,0,0,0,0,0
1291,Trachylepis_tandrefana,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,58,Invertebrates,Terrestrial,3,Continent,11803.7,-18.6,0,1123.38,120.98,26.12,1892.8,6.41,2.06,19.17,410.28,1,0,0,0,0,0,0
1292,Trachylepis_tavaratra,SQUAMATA,SCINCIDAE,Trachylepis,VU,Oviparous,62,Invertebrates,Terrestrial,1,Island,4464.54,-12.5,3,1329.35,104.65,25.23,1231.87,32,3.82,26.92,153.35,1,0,0,0,0,0,0
1293,Trachylepis_vato,SQUAMATA,SCINCIDAE,Trachylepis,LC,Oviparous,55,Invertebrates,Saxicolous,2,Continent,81496.8,-23.51,2,725.49,95.25,23.3,2719.45,16.49,2.09,20.46,230.32,1,0,0,0,0,0,0
1294,Trachylepis_vezo,SQUAMATA,SCINCIDAE,Trachylepis,DD,Oviparous,54,Invertebrates,Saxicolous,1,Island,593.99,-23.43,42,451.57,97.17,24.08,2714,26.15,17.75,28.25,91.43,1,0,0,0,0,0,0
1295,Trachylepis_vittata,SQUAMATA,SCINCIDAE,Trachylepis,LC,Ovoviviparous,90,Invertebrates,Terrestrial,24,Continent,645872,35.1,-416,351.5,69.53,16.57,7217.27,161.25,0,28.84,180.88,0,0,0,0,0,0,1
1296,Trapelus_jayakari,SQUAMATA,AGAMIDAE,Trapelus,DD,Oviparous,153,Invertebrates,Terrestrial,2,Continent,462743,21.47,28,52.83,108.33,27.12,5069.29,7.02,0.01,10.42,1337.84,0,0,0,0,0,0,1
1297,Trapelus_ruderatus,SQUAMATA,AGAMIDAE,Trapelus,LC,Oviparous,118,Invertebrates,Terrestrial,4,Continent,1139590,28.52,-2,125.53,89.51,22.78,7868.68,19.49,1.49,17.93,474.5,0,0,0,0,0,0,1
1298,Tribolonotus_blanchardi,SQUAMATA,SCINCIDAE,Tribolonotus,VU,Oviparous,38,Invertebrates,Terrestrial,4,Island,17663.7,-7.48,6,3216.99,22.36,25.01,432.82,23.29,7.92,23.24,1146.73,0,1,0,0,0,0,0
1299,Trimeresurus_brongersmai,SQUAMATA,VIPERIDAE,Trimeresurus,NT,Viviparous,1050,Carnivorous,Arboreal,2,Island,5632.34,-0.12,-4,3417.24,22.27,26.64,309.38,16.38,2.14,18.59,556.28,0,0,1,0,0,0,0
1300,Trimeresurus_gramineus,SQUAMATA,VIPERIDAE,Trimeresurus,LC,Viviparous,800,Carnivorous,Arboreal,5,Continent,120260,11.56,8,1015.34,80.85,26.12,1929.39,431.29,102.82,35.14,137.14,0,0,1,0,0,0,0
1301,Trimetopon_slevini,SQUAMATA,COLUBRIDAE,Trimetopon,NT,Oviparous,400,Carnivorous,Terrestrial,2,Continent,26546.8,9.28,145,2975.82,54.49,20.02,571.35,126.01,6.73,34.27,456.79,0,0,0,0,1,0,0
1302,Trimorphodon_biscutatus,SQUAMATA,COLUBRIDAE,Trimorphodon,LC,Oviparous,855,Carnivorous,Terrestrial,8,Continent,820108,29.13,-88,522.51,78.96,19.87,5376.57,42.34,0,21.7,280.62,0,0,0,1,1,0,0
1303,Trioceros_chapini,SQUAMATA,CHAMAELEONIDAE,Trioceros,LC,Oviparous,80,Invertebrates,Arboreal,1,Continent,560242,-0.61,133,1822.47,37.26,24.88,596.73,7.15,0.6,13.82,901.74,1,0,0,0,0,0,0
1304,Trioceros_cristatus,SQUAMATA,CHAMAELEONIDAE,Trioceros,LC,Oviparous,160,Invertebrates,Arboreal,4,Continent,1312300,1.91,-1,1778.76,59.51,24.62,886.62,53.51,0.6,18.07,683.97,1,0,0,0,0,0,0
1305,Trioceros_feae,SQUAMATA,CHAMAELEONIDAE,Trioceros,NT,Oviparous,104,Invertebrates,Arboreal,1,Island,908.5,3.47,551,2594.75,54.45,18.27,703.63,59.78,11.28,30.43,305.52,1,0,0,0,0,0,0
1306,Trioceros_hoehnelii,SQUAMATA,CHAMAELEONIDAE,Trioceros,LC,Ovoviviparous,110,Invertebrates,Terrestrial,8,Continent,43179.3,-0.04,1353,1137.22,47.84,15.42,729.86,148.65,0,28.7,305,1,0,0,0,0,0,0
1307,Trioceros_incornutus,SQUAMATA,CHAMAELEONIDAE,Trioceros,VU,Viviparous,93,Invertebrates,Arboreal,2,Continent,7678.3,-9.61,1275,1408.65,95.41,16.61,1713.65,37.46,0,17.75,530.29,1,0,0,0,0,0,0
1308,Trioceros_ituriensis,SQUAMATA,CHAMAELEONIDAE,Trioceros,LC,Oviparous,130,Invertebrates,Arboreal,2,Continent,96672.6,-1.62,627,1413.91,40.36,19.32,317.72,208.21,0,26.96,297.89,1,0,0,0,0,0,0
1309,Trioceros_laterispinis,SQUAMATA,CHAMAELEONIDAE,Trioceros,VU,Ovoviviparous,67,Invertebrates,Arboreal,1,Continent,11528.5,-8.17,916,975.89,99.41,18.23,1508.71,28.38,22.93,21.25,277.17,1,0,0,0,0,0,0
1310,Trioceros_montium,SQUAMATA,CHAMAELEONIDAE,Trioceros,NT,Oviparous,121,Invertebrates,Terrestrial,4,Continent,9458.32,4.93,22,2830.51,61.22,23.83,811.88,58.41,18.22,25.23,345.76,1,0,0,0,0,0,0
1311,Tropidodryas_serra,SQUAMATA,COLUBRIDAE,Tropidodryas,LC,Oviparous,1131,Carnivorous,Semi-arboreal,2,Continent,341227,-21.05,1,1323.48,51.49,21.15,2061.76,165.13,2.13,33.64,142.04,0,0,0,0,1,0,0
1312,Tropidonophis_dahlii,SQUAMATA,COLUBRIDAE,Tropidonophis,LC,Oviparous,858,Carnivorous,Semi-aquatic,2,Island,35333.5,-5.47,8,3550.27,28.46,24.53,471.71,12.59,8.86,20.8,1548.93,0,1,0,0,0,0,0
1313,Tropidonophis_elongatus,SQUAMATA,COLUBRIDAE,Tropidonophis,DD,Oviparous,925,Carnivorous,Semi-aquatic,1,Island,77207.3,-1.67,-1,2663.9,25,25.82,516.75,18.02,0,12.51,852.77,0,1,0,0,0,0,0
1314,Tropidonophis_parkeri,SQUAMATA,COLUBRIDAE,Tropidonophis,LC,Oviparous,663,Carnivorous,Terrestrial,1,Island,59346.5,-6.09,204,3177.37,21.24,18.19,535.26,27.24,1.56,22.31,1492.18,0,1,0,0,0,0,0
1315,Tropidonophis_punctiventris,SQUAMATA,COLUBRIDAE,Tropidonophis,DD,Oviparous,256.5,Carnivorous,Semi-aquatic,1,Island,18107.5,0.87,7,2158.85,26.92,25.32,318.41,14.91,0,15.31,997.58,0,0,1,0,0,0,0
1316,Tropidonophis_statistictus,SQUAMATA,COLUBRIDAE,Tropidonophis,LC,Oviparous,814,Carnivorous,Semi-aquatic,1,Island,356406,-5.64,1,3035.18,24.48,22.79,484.07,13.14,0,14.95,2056.24,0,1,0,0,0,0,0
1317,Tropidophis_hendersoni,SQUAMATA,TROPIDOPHIIDAE,Tropidophis,CR,Viviparous,315,Carnivorous,Terrestrial,1,Island,120.11,21.06,28,1031,44.86,25.76,1706,112.05,111.44,39.72,140.29,0,0,0,0,1,0,0
1318,Tropidophis_pardalis,SQUAMATA,TROPIDOPHIIDAE,Tropidophis,LC,Viviparous,343,Carnivorous,Terrestrial,4,Island,24187.7,22.36,1,1425.49,57.9,24.68,2028.53,183.68,12.2,44.31,107.68,0,0,0,0,1,0,0
1319,Tropidophorus_laotus,SQUAMATA,SCINCIDAE,Tropidophorus,LC,Viviparous,75,Invertebrates,Semi-aquatic,2,Continent,41986.5,18.41,163,1588.86,87.68,24.38,2460.86,64.05,10.06,29.32,345.76,0,0,1,0,0,0,0
1320,Tropidophorus_latiscutatus,SQUAMATA,SCINCIDAE,Tropidophorus,DD,Viviparous,102,Invertebrates,Semi-saxicolous,2,Continent,113.24,18.05,156,2686.67,97.17,25.58,2557.33,103.38,102.1,42,221.53,0,0,1,0,0,0,0
1321,Tropidophorus_mocquardi,SQUAMATA,SCINCIDAE,Tropidophorus,LC,Viviparous,95,Invertebrates,Semi-aquatic,1,Island,248445,2.3,3,3453.34,18.02,24.12,238.39,10.86,0,11.01,2780.63,0,0,1,0,0,0,0
1322,Tropidosaura_cottrelli,SQUAMATA,LACERTIDAE,Tropidosaura,NT,Oviparous,66,Invertebrates,Terrestrial,1,Continent,3178.75,-29.57,1592,868.93,66.84,11,3752.92,32.92,0,20.12,546.59,1,0,0,0,0,0,0
1323,Tropidoscincus_boreus,SQUAMATA,SCINCIDAE,Tropidoscincus,LC,Oviparous,95,Invertebrates,Terrestrial,3,Island,11906.5,-21.07,4,1548.65,48.71,21.94,2189.74,7.28,7.28,27.38,352.82,0,1,0,0,0,0,0
1324,Tropidurus_arenarius,SQUAMATA,TROPIDURIDAE,Tropidurus,DD,Oviparous,90,Invertebrates,Saxicolous,1,Continent,155226,-12.35,0,1066.54,71.32,13.4,1131.28,69.99,0,21.76,812.85,0,0,0,0,1,0,0
1325,Tropidurus_chromatops,SQUAMATA,TROPIDURIDAE,Tropidurus,LC,Oviparous,109,Invertebrates,Saxicolous,3,Continent,5284.68,-14.33,171,1521.06,68,23.11,1136.4,0.91,0.91,7.07,1564.83,0,0,0,0,1,0,0
1326,Tropidurus_erythrocephalus,SQUAMATA,TROPIDURIDAE,Tropidurus,NT,Oviparous,71.7,Omnivorous,Saxicolous,2,Continent,25543.3,-11.43,430,684.53,71.4,22.31,1279.03,17.38,0.87,27.4,293.24,0,0,0,0,1,0,0
1327,Tropidurus_psammonastes,SQUAMATA,TROPIDURIDAE,Tropidurus,DD,Oviparous,94.9,Omnivorous,Semi-saxicolous,1,Continent,5322.43,-10.34,396,693.53,88.33,25.68,843.36,2.77,0.82,13.68,481.36,0,0,0,0,1,0,0
1328,Tropidurus_semitaeniatus,SQUAMATA,TROPIDURIDAE,Tropidurus,LC,Oviparous,86.2,Omnivorous,Saxicolous,2,Continent,1045550,-9.36,1,827.47,78.04,24.41,1155.23,38.25,0.42,26.38,195.73,0,0,0,0,1,0,0
1329,Tropidurus_torquatus,SQUAMATA,TROPIDURIDAE,Tropidurus,LC,Oviparous,134,Omnivorous,Saxicolous,1,Continent,8060990,-9.41,-1,1772.02,64.38,24.91,1003.37,10.82,0.05,14.9,1074.25,0,0,0,0,1,0,0
1330,Tropiocolotes_helenae,SQUAMATA,GEKKONIDAE,Tropiocolotes,DD,Oviparous,32,Invertebrates,Saxicolous,4,Continent,178445,32.23,5,344.55,92.51,17.06,8490.31,65.93,10.54,28.58,270.22,0,0,0,0,0,0,1
1331,Tropiocolotes_latifi,SQUAMATA,GEKKONIDAE,Tropiocolotes,LC,Oviparous,26,Invertebrates,Terrestrial,3,Continent,193937,30.84,366,171.23,91.17,14.83,8392.83,45.97,1.76,25.61,204.79,0,0,0,0,0,0,1
1332,Tropiocolotes_nubicus,SQUAMATA,GEKKONIDAE,Tropiocolotes,DD,Oviparous,30.5,Invertebrates,Terrestrial,1,Continent,101515,18.33,125,79.33,128,28.13,4709.16,49.91,0,21.53,204.37,0,0,0,0,0,0,1
1333,Tropiocolotes_tripolitanus,SQUAMATA,GEKKONIDAE,Tropiocolotes,LC,Oviparous,37,Invertebrates,Saxicolous,4,Continent,2425890,26.91,-128,24.42,70.71,23.9,7026.63,1.2,0,3.24,1257.08,0,0,0,0,0,0,1
1334,Tupinambis_merianae,SQUAMATA,TEIIDAE,Tupinambis,LC,Oviparous,500,Omnivorous,Terrestrial,3,Continent,6061800,-16.04,-21,1725.53,50.1,23.09,1920.18,9.86,0,15.39,1002.18,0,0,0,0,1,0,0
1335,Tympanocryptis_uniformis,SQUAMATA,AGAMIDAE,Tympanocryptis,DD,Oviparous,50,Invertebrates,Terrestrial,1,Continent,227713,-16.2,5,787.9,106.59,26.81,3628.5,0.1,0.01,3.52,849.36,0,1,0,0,0,0,0
1336,Typhlops_amoipira,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,204,Invertebrates,Fossorial,1,Continent,58.49,-10.79,401,629.75,90.5,25.78,895,3.38,3.38,NA,308.14,0,0,0,0,1,0,0
1337,Typhlops_arenarius,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,190.6,Invertebrates,Fossorial,1,Island,5380.38,-19.84,1,1074.68,106.82,25.3,1977.22,57.86,2.06,27.74,218.48,1,0,0,0,0,0,0
1338,Typhlops_biminiensis,SQUAMATA,TYPHLOPIDAE,Typhlops,NT,Oviparous,373,Invertebrates,Terrestrial,4,Island,5420.25,24.51,2,1084.79,59.1,25.03,2474.2,46.93,1.35,13.35,484.49,0,0,0,0,1,0,0
1339,Typhlops_bothriorhynchus,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,212.9,Invertebrates,Fossorial,2,Continent,265451,23.98,3,1943.69,87.15,22.39,3672.46,107.56,3.78,22.61,314.96,0,0,1,0,0,0,0
1340,Typhlops_canlaonensis,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,240.3,Invertebrates,Fossorial,1,Island,90.48,10.42,1060,2631.25,45.75,20.43,494,341.43,302.3,29.92,405.42,0,0,1,0,0,0,0
1341,Typhlops_capitulatus,SQUAMATA,TYPHLOPIDAE,Typhlops,EN,Oviparous,267,Invertebrates,Fossorial,2,Island,3784.4,18.41,9,1474.99,52.47,24.43,1178.72,820.58,127.02,39.23,131.12,0,0,0,0,1,0,0
1342,Typhlops_diardii,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Ovoviviparous,327.5,Invertebrates,Fossorial,14,Continent/Island,3043630,16.08,-3,1954.6,78.61,24.5,2428.14,223.27,0,28.88,341.36,0,0,1,0,0,0,0
1343,Typhlops_domerguei,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,150,Invertebrates,Fossorial,1,Island,323.2,-21.38,417,1838.5,79.83,19.51,2548.83,62.27,21.17,32.53,101.18,1,0,0,0,0,0,0
1344,Typhlops_hectus,SQUAMATA,TYPHLOPIDAE,Typhlops,EN,Oviparous,237,Invertebrates,Fossorial,4,Island,4387.42,18.43,9,1878.71,45.94,23.97,1179.52,225.44,129.06,39.53,163.1,0,0,0,0,1,0,0
1345,Typhlops_hedraeus,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,129.2,Invertebrates,Fossorial,1,Island,226598,11.98,1,2552.48,51.65,25.18,813,315.64,3.59,32.88,323.27,0,0,1,0,0,0,0
1346,Typhlops_hypomethes,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,251,Invertebrates,Fossorial,1,Island,1456.01,18.24,1,1643.99,34.68,25.75,1203.85,496.94,70.75,69.18,49.12,0,0,0,0,1,0,0
1347,Typhlops_jamaicensis,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,445,Invertebrates,Fossorial,6,Island,7770.97,18.15,0,1738.25,47.24,24.78,984.8,237.12,79.34,47.68,88.59,0,0,0,0,1,0,0
1348,Typhlops_koshunensis,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,269.6,Invertebrates,Fossorial,2,Island,2712.24,22.48,1,2945.55,99.26,22.45,2904.21,255.55,47.76,48.47,138.34,0,0,1,0,0,0,0
1349,Typhlops_luzonensis,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,240.3,Invertebrates,Fossorial,1,Island,118774,15.3,1,2523.7,65.05,25.35,1108.09,428.4,3.59,34.48,288.09,0,0,1,0,0,0,0
1350,Typhlops_manni,SQUAMATA,TYPHLOPIDAE,Typhlops,VU,Oviparous,338,Invertebrates,Fossorial,1,Continent,119.79,7.59,556,2057.6,64.6,22.94,903,59.86,53.75,34.41,284.35,1,0,0,0,0,0,0
1351,Typhlops_meszoelyi,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,175,Invertebrates,Fossorial,2,Continent,2307.49,27.17,531,2315.38,105.62,15.39,3973.14,245.12,74.51,33.2,247.49,0,0,1,0,0,0,0
1352,Typhlops_oligolepis,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,130.2,Invertebrates,Fossorial,2,Continent,779.73,26.97,390,2784.17,112.66,18.37,3772.17,434.25,169.56,39.16,154.27,0,0,1,0,0,0,0
1353,Typhlops_pammeces,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,181.3,Invertebrates,Fossorial,3,Continent,28334.9,10.41,-1,981.91,81.15,28.7,2135.48,449.4,162.14,42.26,79.23,0,0,1,0,0,0,0
1354,Typhlops_reticulatus,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,171,Invertebrates,Fossorial,7,Continent,9534610,-6.49,-1,1906.58,60.85,25.28,791.03,8.68,0,13.18,1299.48,0,0,0,0,1,0,0
1355,Typhlops_reuteri,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,100,Invertebrates,Fossorial,1,Continent,504.26,-13.54,18,2017.2,93,25.85,1266.08,88.9,5.72,32.32,351.33,1,0,0,0,0,0,0
1356,Typhlops_schmutzi,SQUAMATA,TYPHLOPIDAE,Typhlops,EN,Oviparous,240.3,Invertebrates,Fossorial,1,Island,4333.87,-8.46,13,1464.98,73.85,24.86,683.12,67.98,3.47,25.15,478.51,0,1,0,0,0,0,0
1357,Typhlops_siamensis,SQUAMATA,TYPHLOPIDAE,Typhlops,DD,Oviparous,283.6,Invertebrates,Fossorial,2,Continent,365074,12.72,-3,1772.85,79.13,26.63,1344.77,174.18,0.15,30.7,321.59,0,0,1,0,0,0,0
1358,Typhlops_sulcatus,SQUAMATA,TYPHLOPIDAE,Typhlops,LC,Oviparous,319,Invertebrates,Fossorial,4,Island,13745.4,18.32,-42,1285.23,55.93,23.82,1143.3,311.62,11.39,34.27,178.37,0,0,0,0,1,0,0
1359,Typhlops_syntherus,SQUAMATA,TYPHLOPIDAE,Typhlops,NT,Oviparous,209,Invertebrates,Semi-fossorial,2,Island,1544.92,17.89,4,1038.03,56.14,25.16,1118.57,30.38,11.39,31.84,191.98,0,0,0,0,1,0,0
